agency_,cd       site_no,datetime,104599_00060_00003,104599_00060_00003_cd,Month,Day ,Year,Date
USGS,1303500,6/19/16,1.66,A,6,19,16,06/19/2016
USGS,1303500,6/20/16,1.6,A,6,20,16,06/20/2016
USGS,1303500,6/21/16,1.54,A,6,21,16,06/21/2016
USGS,1303500,6/22/16,1.5,A,6,22,16,06/22/2016
USGS,1303500,6/23/16,1.64,A,6,23,16,06/23/2016
USGS,1303500,6/24/16,1.67,A,6,24,16,06/24/2016
USGS,1303500,6/25/16,1.69,A,6,25,16,06/25/2016
USGS,1303500,6/26/16,1.67,A,6,26,16,06/26/2016
USGS,1303500,6/27/16,1.79,A,6,27,16,06/27/2016
USGS,1303500,6/28/16,2.01,A,6,28,16,06/28/2016
USGS,1303500,6/29/16,2.11,A,6,29,16,06/29/2016
USGS,1303500,6/30/16,2.35,A,6,30,16,06/30/2016
USGS,1303500,7/1/16,2.35,A,7,1,16,07/01/2016
USGS,1303500,7/2/16,2.35,A,7,2,16,07/02/2016
USGS,1303500,7/3/16,2.27,A,7,3,16,07/03/2016
USGS,1303500,7/4/16,2.22,A,7,4,16,07/04/2016
USGS,1303500,7/5/16,2.33,A,7,5,16,07/05/2016
USGS,1303500,7/6/16,2.33,A,7,6,16,07/06/2016
USGS,1303500,7/7/16,2.34,A,7,7,16,07/07/2016
USGS,1303500,7/8/16,2.32,A,7,8,16,07/08/2016
USGS,1303500,7/9/16,2.32,A,7,9,16,07/09/2016
USGS,1303500,7/10/16,2.16,A,7,10,16,07/10/2016
USGS,1303500,7/11/16,2.12,A,7,11,16,07/11/2016
USGS,1303500,7/12/16,2.02,A,7,12,16,07/12/2016
USGS,1303500,7/13/16,1.93,A,7,13,16,07/13/2016
USGS,1303500,7/14/16,1.91,A,7,14,16,07/14/2016
USGS,1303500,7/15/16,1.79,A,7,15,16,07/15/2016
USGS,1303500,7/16/16,1.91,A,7,16,16,07/16/2016
USGS,1303500,7/17/16,1.91,A,7,17,16,07/17/2016
USGS,1303500,7/18/16,1.91,A,7,18,16,07/18/2016
USGS,1303500,7/19/16,1.73,A,7,19,16,07/19/2016
USGS,1303500,7/20/16,1.58,A,7,20,16,07/20/2016
USGS,1303500,7/21/16,1.55,A,7,21,16,07/21/2016
USGS,1303500,7/22/16,1.4,A,7,22,16,07/22/2016
USGS,1303500,7/23/16,1.37,A,7,23,16,07/23/2016
USGS,1303500,7/24/16,1.36,A,7,24,16,07/24/2016
USGS,1303500,7/25/16,1.42,A,7,25,16,07/25/2016
USGS,1303500,7/26/16,1.53,A,7,26,16,07/26/2016
USGS,1303500,7/27/16,1.51,A,7,27,16,07/27/2016
USGS,1303500,7/28/16,1.53,A,7,28,16,07/28/2016
USGS,1303500,7/29/16,1.51,A,7,29,16,07/29/2016
USGS,1303500,7/30/16,1.52,A,7,30,16,07/30/2016
USGS,1303500,7/31/16,1.57,A,7,31,16,07/31/2016
USGS,1303500,8/1/16,1.55,A,8,1,16,08/01/2016
USGS,1303500,8/2/16,1.46,A,8,2,16,08/02/2016
USGS,1303500,8/3/16,1.33,A,8,3,16,08/03/2016
USGS,1303500,8/4/16,1.32,A,8,4,16,08/04/2016
USGS,1303500,8/5/16,1.42,A,8,5,16,08/05/2016
USGS,1303500,8/6/16,1.5,A,8,6,16,08/06/2016
USGS,1303500,8/7/16,1.38,A,8,7,16,08/07/2016
USGS,1303500,8/8/16,1.35,A,8,8,16,08/08/2016
USGS,1303500,8/9/16,1.32,A,8,9,16,08/09/2016
USGS,1303500,8/10/16,1.32,A,8,10,16,08/10/2016
USGS,1303500,8/11/16,1.42,A,8,11,16,08/11/2016
USGS,1303500,8/12/16,1.59,A,8,12,16,08/12/2016
USGS,1303500,8/13/16,1.48,A,8,13,16,08/13/2016
USGS,1303500,8/14/16,1.47,A,8,14,16,08/14/2016
USGS,1303500,8/15/16,1.55,A,8,15,16,08/15/2016
USGS,1303500,8/16/16,1.62,A,8,16,16,08/16/2016
USGS,1303500,8/17/16,1.54,A,8,17,16,08/17/2016
USGS,1303500,8/18/16,1.81,A,8,18,16,08/18/2016
USGS,1303500,8/19/16,1.65,A,8,19,16,08/19/2016
USGS,1303500,8/20/16,1.73,A,8,20,16,08/20/2016
USGS,1303500,8/21/16,1.68,A,8,21,16,08/21/2016
USGS,1303500,8/22/16,1.63,A,8,22,16,08/22/2016
USGS,1303500,8/23/16,1.44,A,8,23,16,08/23/2016
USGS,1303500,8/24/16,1.42,A,8,24,16,08/24/2016
USGS,1303500,8/25/16,1.24,A,8,25,16,08/25/2016
USGS,1303500,8/26/16,1.1,A,8,26,16,08/26/2016
USGS,1303500,8/27/16,0.97,A,8,27,16,08/27/2016
USGS,1303500,8/28/16,0.89,A,8,28,16,08/28/2016
USGS,1303500,8/29/16,0.89,A,8,29,16,08/29/2016
USGS,1303500,8/30/16,0.97,A,8,30,16,08/30/2016
USGS,1303500,8/31/16,0.86,A,8,31,16,08/31/2016
USGS,1303500,9/1/16,0.88,A,9,1,16,09/01/2016
USGS,1303500,9/2/16,0.86,A,9,2,16,09/02/2016
USGS,1303500,9/3/16,0.86,A,9,3,16,09/03/2016
USGS,1303500,9/4/16,0.86,A,9,4,16,09/04/2016
USGS,1303500,9/5/16,0.86,A,9,5,16,09/05/2016
USGS,1303500,9/6/16,0.9,A:e,9,6,16,09/06/2016
USGS,1303500,9/7/16,1.49,A,9,7,16,09/07/2016
USGS,1303500,9/8/16,1.51,A,9,8,16,09/08/2016
USGS,1303500,9/9/16,1.28,A,9,9,16,09/09/2016
USGS,1303500,9/10/16,1.42,A,9,10,16,09/10/2016
USGS,1303500,9/11/16,1.27,A,9,11,16,09/11/2016
USGS,1303500,9/12/16,1.21,A,9,12,16,09/12/2016
USGS,1303500,9/13/16,1.22,A,9,13,16,09/13/2016
USGS,1303500,9/14/16,1.24,A,9,14,16,09/14/2016
USGS,1303500,9/15/16,1.3,A,9,15,16,09/15/2016
USGS,1303500,9/16/16,1.2,A,9,16,16,09/16/2016
USGS,1303500,9/17/16,1.16,A,9,17,16,09/17/2016
USGS,1303500,9/18/16,1.08,A,9,18,16,09/18/2016
USGS,1303500,9/19/16,1.67,A,9,19,16,09/19/2016
USGS,1303500,9/20/16,1.92,A,9,20,16,09/20/2016
USGS,1303500,9/21/16,1.56,A,9,21,16,09/21/2016
USGS,1303500,9/22/16,1.4,A,9,22,16,09/22/2016
USGS,1303500,9/23/16,1.21,A,9,23,16,09/23/2016
USGS,1303500,9/24/16,1,A,9,24,16,09/24/2016
USGS,1303500,9/25/16,0.99,A,9,25,16,09/25/2016
USGS,1303500,9/26/16,0.98,A,9,26,16,09/26/2016
USGS,1303500,9/27/16,1.2,A,9,27,16,09/27/2016
USGS,1303500,9/28/16,1.24,A,9,28,16,09/28/2016
USGS,1303500,9/29/16,1.14,A,9,29,16,09/29/2016
USGS,1303500,9/30/16,1.27,A,9,30,16,09/30/2016
USGS,1303500,10/1/16,1.4,A,10,1,16,10/01/2016
USGS,1303500,10/2/16,1.27,A,10,2,16,10/02/2016
USGS,1303500,10/3/16,1.17,A,10,3,16,10/03/2016
USGS,1303500,10/4/16,1.06,A,10,4,16,10/04/2016
USGS,1303500,10/5/16,1.04,A,10,5,16,10/05/2016
USGS,1303500,10/6/16,0.98,A,10,6,16,10/06/2016
USGS,1303500,10/7/16,0.98,A,10,7,16,10/07/2016
USGS,1303500,10/8/16,1.01,A,10,8,16,10/08/2016
USGS,1303500,10/9/16,2.18,A,10,9,16,10/09/2016
USGS,1303500,10/10/16,1.92,A,10,10,16,10/10/2016
USGS,1303500,10/11/16,1.4,A,10,11,16,10/11/2016
USGS,1303500,10/12/16,1.2,A,10,12,16,10/12/2016
USGS,1303500,10/13/16,1.06,A,10,13,16,10/13/2016
USGS,1303500,10/14/16,1.01,A,10,14,16,10/14/2016
USGS,1303500,10/15/16,1.02,A,10,15,16,10/15/2016
USGS,1303500,10/16/16,0.99,A,10,16,16,10/16/2016
USGS,1303500,10/17/16,1.04,A,10,17,16,10/17/2016
USGS,1303500,10/18/16,1.13,A,10,18,16,10/18/2016
USGS,1303500,10/19/16,1.04,A,10,19,16,10/19/2016
USGS,1303500,10/20/16,1.01,A,10,20,16,10/20/2016
USGS,1303500,10/21/16,1.11,A,10,21,16,10/21/2016
USGS,1303500,10/22/16,1.33,A,10,22,16,10/22/2016
USGS,1303500,10/23/16,1.13,A,10,23,16,10/23/2016
USGS,1303500,10/24/16,0.98,A,10,24,16,10/24/2016
USGS,1303500,10/25/16,0.98,A,10,25,16,10/25/2016
USGS,1303500,10/26/16,0.98,A,10,26,16,10/26/2016
USGS,1303500,10/27/16,1.81,A,10,27,16,10/27/2016
USGS,1303500,10/28/16,3.29,A,10,28,16,10/28/2016
USGS,1303500,10/29/16,1.8,A,10,29,16,10/29/2016
USGS,1303500,10/30/16,1.86,A,10,30,16,10/30/2016
USGS,1303500,10/31/16,2.31,A,10,31,16,10/31/2016
USGS,1303500,11/1/16,1.52,A,11,1,16,11/01/2016
USGS,1303500,11/2/16,1.13,A,11,2,16,11/02/2016
USGS,1303500,11/3/16,1.07,A,11,3,16,11/03/2016
USGS,1303500,11/4/16,1.15,A,11,4,16,11/04/2016
USGS,1303500,11/5/16,1.16,A,11,5,16,11/05/2016
USGS,1303500,11/6/16,1.04,A,11,6,16,11/06/2016
USGS,1303500,11/7/16,1.01,A,11,7,16,11/07/2016
USGS,1303500,11/8/16,1.03,A,11,8,16,11/08/2016
USGS,1303500,11/9/16,1.02,A,11,9,16,11/09/2016
USGS,1303500,11/10/16,0.98,A,11,10,16,11/10/2016
USGS,1303500,11/11/16,0.98,A,11,11,16,11/11/2016
USGS,1303500,11/12/16,1,A,11,12,16,11/12/2016
USGS,1303500,11/13/16,0.99,A,11,13,16,11/13/2016
USGS,1303500,11/14/16,1.05,A,11,14,16,11/14/2016
USGS,1303500,11/15/16,3.64,A,11,15,16,11/15/2016
USGS,1303500,11/16/16,3.32,A,11,16,16,11/16/2016
USGS,1303500,11/17/16,1.78,A,11,17,16,11/17/2016
USGS,1303500,11/18/16,1.34,A,11,18,16,11/18/2016
USGS,1303500,11/19/16,1.21,A,11,19,16,11/19/2016
USGS,1303500,11/20/16,1.71,A,11,20,16,11/20/2016
USGS,1303500,11/21/16,1.29,A,11,21,16,11/21/2016
USGS,1303500,11/22/16,0.99,A,11,22,16,11/22/2016
USGS,1303500,11/23/16,0.98,A,11,23,16,11/23/2016
USGS,1303500,11/24/16,1.01,A,11,24,16,11/24/2016
USGS,1303500,11/25/16,1.12,A,11,25,16,11/25/2016
USGS,1303500,11/26/16,1.09,A,11,26,16,11/26/2016
USGS,1303500,11/27/16,1.13,A,11,27,16,11/27/2016
USGS,1303500,11/28/16,1.07,A,11,28,16,11/28/2016
USGS,1303500,11/29/16,3.09,A,11,29,16,11/29/2016
USGS,1303500,11/30/16,4.68,A,11,30,16,11/30/2016
USGS,1303500,12/1/16,3.41,A,12,1,16,12/01/2016
USGS,1303500,12/2/16,1.98,A,12,2,16,12/02/2016
USGS,1303500,12/3/16,1.43,A,12,3,16,12/03/2016
USGS,1303500,12/4/16,1.27,A,12,4,16,12/04/2016
USGS,1303500,12/5/16,1.4,A,12,5,16,12/05/2016
USGS,1303500,12/6/16,1.4,A,12,6,16,12/06/2016
USGS,1303500,12/7/16,1.76,A,12,7,16,12/07/2016
USGS,1303500,12/8/16,1.44,A,12,8,16,12/08/2016
USGS,1303500,12/9/16,1.23,A,12,9,16,12/09/2016
USGS,1303500,12/10/16,1.12,A,12,10,16,12/10/2016
USGS,1303500,12/11/16,1.12,A,12,11,16,12/11/2016
USGS,1303500,12/12/16,2.05,A:e,12,12,16,12/12/2016
USGS,1303500,12/13/16,1.72,A,12,13,16,12/13/2016
USGS,1303500,12/14/16,1.42,A,12,14,16,12/14/2016
USGS,1303500,12/15/16,1.21,A,12,15,16,12/15/2016
USGS,1303500,12/16/16,1.12,A,12,16,16,12/16/2016
USGS,1303500,12/17/16,1.8,A,12,17,16,12/17/2016
USGS,1303500,12/18/16,1.9,A:e,12,18,16,12/18/2016
USGS,1303500,12/19/16,1.64,A,12,19,16,12/19/2016
USGS,1303500,12/20/16,1.37,A,12,20,16,12/20/2016
USGS,1303500,12/21/16,1.27,A,12,21,16,12/21/2016
USGS,1303500,12/22/16,1.27,A,12,22,16,12/22/2016
USGS,1303500,12/23/16,1.27,A,12,23,16,12/23/2016
USGS,1303500,12/24/16,1.81,A,12,24,16,12/24/2016
USGS,1303500,12/25/16,1.82,A,12,25,16,12/25/2016
USGS,1303500,12/26/16,1.45,A,12,26,16,12/26/2016
USGS,1303500,12/27/16,1.44,A,12,27,16,12/27/2016
USGS,1303500,12/28/16,1.36,A,12,28,16,12/28/2016
USGS,1303500,12/29/16,1.8,A:e,12,29,16,12/29/2016
USGS,1303500,12/30/16,2.01,A,12,30,16,12/30/2016
USGS,1303500,12/31/16,1.58,A,12,31,16,12/31/2016
USGS,1303500,1/1/17,1.32,A,1,1,17,01/01/2017
USGS,1303500,1/2/17,1.39,A,1,2,17,01/02/2017
USGS,1303500,1/3/17,2.22,A:e,1,3,17,01/03/2017
USGS,1303500,1/4/17,2.36,A,1,4,17,01/04/2017
USGS,1303500,1/5/17,1.61,A,1,5,17,01/05/2017
USGS,1303500,1/6/17,1.44,A,1,6,17,01/06/2017
USGS,1303500,1/7/17,1.63,A,1,7,17,01/07/2017
USGS,1303500,1/8/17,1.6,A:e,1,8,17,01/08/2017
USGS,1303500,1/9/17,1.29,A,1,9,17,01/09/2017
USGS,1303500,1/10/17,1.27,A,1,10,17,01/10/2017
USGS,1303500,1/11/17,1.6,A,1,11,17,01/11/2017
USGS,1303500,1/12/17,2.18,A:e,1,12,17,01/12/2017
USGS,1303500,1/13/17,1.78,A,1,13,17,01/13/2017
USGS,1303500,1/14/17,1.44,A,1,14,17,01/14/2017
USGS,1303500,1/15/17,1.44,A,1,15,17,01/15/2017
USGS,1303500,1/16/17,1.42,A,1,16,17,01/16/2017
USGS,1303500,1/17/17,1.54,A,1,17,17,01/17/2017
USGS,1303500,1/18/17,2.02,A,1,18,17,01/18/2017
USGS,1303500,1/19/17,1.64,A,1,19,17,01/19/2017
USGS,1303500,1/20/17,1.44,A,1,20,17,01/20/2017
USGS,1303500,1/21/17,1.44,A,1,21,17,01/21/2017
USGS,1303500,1/22/17,1.36,A,1,22,17,01/22/2017
USGS,1303500,1/23/17,1.7,A:e,1,23,17,01/23/2017
USGS,1303500,1/24/17,3.88,A,1,24,17,01/24/2017
USGS,1303500,1/25/17,2.66,A,1,25,17,01/25/2017
USGS,1303500,1/26/17,1.93,A,1,26,17,01/26/2017
USGS,1303500,1/27/17,1.57,A,1,27,17,01/27/2017
USGS,1303500,1/28/17,1.44,A,1,28,17,01/28/2017
USGS,1303500,1/29/17,1.41,A,1,29,17,01/29/2017
USGS,1303500,1/30/17,1.32,A,1,30,17,01/30/2017
USGS,1303500,1/31/17,1.36,A,1,31,17,01/31/2017
USGS,1303500,2/1/17,1.44,A,2,1,17,02/01/2017
USGS,1303500,2/2/17,1.4,A,2,2,17,02/02/2017
USGS,1303500,2/3/17,1.29,A,2,3,17,02/03/2017
USGS,1303500,2/4/17,1.27,A,2,4,17,02/04/2017
USGS,1303500,2/5/17,1.27,A,2,5,17,02/05/2017
USGS,1303500,2/6/17,1.37,A,2,6,17,02/06/2017
USGS,1303500,2/7/17,1.53,A,2,7,17,02/07/2017
USGS,1303500,2/8/17,1.54,A,2,8,17,02/08/2017
USGS,1303500,2/9/17,2.67,A:e,2,9,17,02/09/2017
USGS,1303500,2/10/17,1.86,A,2,10,17,02/10/2017
USGS,1303500,2/11/17,1.51,A:e,2,11,17,02/11/2017
USGS,1303500,2/12/17,2.02,A:e,2,12,17,02/12/2017
USGS,1303500,2/13/17,2.12,A:e,2,13,17,02/13/2017
USGS,1303500,2/14/17,1.64,A,2,14,17,02/14/2017
USGS,1303500,2/15/17,1.53,A,2,15,17,02/15/2017
USGS,1303500,2/16/17,1.46,A,2,16,17,02/16/2017
USGS,1303500,2/17/17,1.44,A,2,17,17,02/17/2017
USGS,1303500,2/18/17,1.44,A,2,18,17,02/18/2017
USGS,1303500,2/19/17,1.44,A,2,19,17,02/19/2017
USGS,1303500,2/20/17,1.44,A,2,20,17,02/20/2017
USGS,1303500,2/21/17,1.44,A,2,21,17,02/21/2017
USGS,1303500,2/22/17,1.44,A,2,22,17,02/22/2017
USGS,1303500,2/23/17,1.44,A,2,23,17,02/23/2017
USGS,1303500,2/24/17,1.44,A,2,24,17,02/24/2017
USGS,1303500,2/25/17,1.56,A,2,25,17,02/25/2017
USGS,1303500,2/26/17,1.84,A,2,26,17,02/26/2017
USGS,1303500,2/27/17,1.57,A,2,27,17,02/27/2017
USGS,1303500,2/28/17,1.44,A,2,28,17,02/28/2017
USGS,1303500,3/1/17,1.48,A,3,1,17,03/01/2017
USGS,1303500,3/2/17,1.44,A,3,2,17,03/02/2017
USGS,1303500,3/3/17,1.44,A,3,3,17,03/03/2017
USGS,1303500,3/4/17,1.44,A,3,4,17,03/04/2017
USGS,1303500,3/5/17,1.44,A,3,5,17,03/05/2017
USGS,1303500,3/6/17,1.44,A,3,6,17,03/06/2017
USGS,1303500,3/7/17,1.53,A,3,7,17,03/07/2017
USGS,1303500,3/8/17,1.61,A,3,8,17,03/08/2017
USGS,1303500,3/9/17,1.45,A,3,9,17,03/09/2017
USGS,1303500,3/10/17,1.7,A,3,10,17,03/10/2017
USGS,1303500,3/11/17,1.49,A,3,11,17,03/11/2017
USGS,1303500,3/12/17,1.44,A,3,12,17,03/12/2017
USGS,1303500,3/13/17,1.44,A,3,13,17,03/13/2017
USGS,1303500,3/14/17,3.3,A:e,3,14,17,03/14/2017
USGS,1303500,3/15/17,2.51,A,3,15,17,03/15/2017
USGS,1303500,3/16/17,1.7,A,3,16,17,03/16/2017
USGS,1303500,3/17/17,1.44,A,3,17,17,03/17/2017
USGS,1303500,3/18/17,1.44,A,3,18,17,03/18/2017
USGS,1303500,3/19/17,1.44,A,3,19,17,03/19/2017
USGS,1303500,3/20/17,1.44,A,3,20,17,03/20/2017
USGS,1303500,3/21/17,1.44,A,3,21,17,03/21/2017
USGS,1303500,3/22/17,1.44,A,3,22,17,03/22/2017
USGS,1303500,3/23/17,1.44,A,3,23,17,03/23/2017
USGS,1303500,3/24/17,1.44,A,3,24,17,03/24/2017
USGS,1303500,3/25/17,1.44,A,3,25,17,03/25/2017
USGS,1303500,3/26/17,1.44,A,3,26,17,03/26/2017
USGS,1303500,3/27/17,1.65,A,3,27,17,03/27/2017
USGS,1303500,3/28/17,2.23,A,3,28,17,03/28/2017
USGS,1303500,3/29/17,2.81,A,3,29,17,03/29/2017
USGS,1303500,3/30/17,1.95,A,3,30,17,03/30/2017
USGS,1303500,3/31/17,3.02,A:e,3,31,17,03/31/2017
USGS,1303500,4/1/17,4.42,A,4,1,17,04/01/2017
USGS,1303500,4/2/17,2.54,A,4,2,17,04/02/2017
USGS,1303500,4/3/17,1.96,A,4,3,17,04/03/2017
USGS,1303500,4/4/17,5.71,A:e,4,4,17,04/04/2017
USGS,1303500,4/5/17,3.96,A,4,5,17,04/05/2017
USGS,1303500,4/6/17,3.16,A,4,6,17,04/06/2017
USGS,1303500,4/7/17,3.02,A,4,7,17,04/07/2017
USGS,1303500,4/8/17,2.87,A,4,8,17,04/08/2017
USGS,1303500,4/9/17,2.39,A,4,9,17,04/09/2017
USGS,1303500,4/10/17,2.16,A,4,10,17,04/10/2017
USGS,1303500,4/11/17,2,A,4,11,17,04/11/2017
USGS,1303500,4/12/17,1.97,A,4,12,17,04/12/2017
USGS,1303500,4/13/17,1.97,A,4,13,17,04/13/2017
USGS,1303500,4/14/17,1.97,A,4,14,17,04/14/2017
USGS,1303500,4/15/17,1.96,A,4,15,17,04/15/2017
USGS,1303500,4/16/17,1.79,A,4,16,17,04/16/2017
USGS,1303500,4/17/17,1.79,A,4,17,17,04/17/2017
USGS,1303500,4/18/17,1.8,A,4,18,17,04/18/2017
USGS,1303500,4/19/17,1.79,A,4,19,17,04/19/2017
USGS,1303500,4/20/17,1.81,A,4,20,17,04/20/2017
USGS,1303500,4/21/17,2.14,A,4,21,17,04/21/2017
USGS,1303500,4/22/17,2.02,A,4,22,17,04/22/2017
USGS,1303500,4/23/17,1.83,A,4,23,17,04/23/2017
USGS,1303500,4/24/17,1.57,A,4,24,17,04/24/2017
USGS,1303500,4/25/17,1.88,A:e,4,25,17,04/25/2017
USGS,1303500,4/26/17,2.84,A:e,4,26,17,04/26/2017
USGS,1303500,4/27/17,2.31,A:e,4,27,17,04/27/2017
USGS,1303500,4/28/17,1.94,A:e,4,28,17,04/28/2017
USGS,1303500,4/29/17,1.71,A,4,29,17,04/29/2017
USGS,1303500,4/30/17,1.59,A,4,30,17,04/30/2017
USGS,1303500,5/1/17,1.51,A,5,1,17,05/01/2017
USGS,1303500,5/2/17,1.51,A,5,2,17,05/02/2017
USGS,1303500,5/3/17,1.63,A,5,3,17,05/03/2017
USGS,1303500,5/4/17,1.65,A,5,4,17,05/04/2017
USGS,1303500,5/5/17,5.07,A,5,5,17,05/05/2017
USGS,1303500,5/6/17,4.65,A:e,5,6,17,05/06/2017
USGS,1303500,5/7/17,2.27,A,5,7,17,05/07/2017
USGS,1303500,5/8/17,1.64,A,5,8,17,05/08/2017
USGS,1303500,5/9/17,1.45,A,5,9,17,05/09/2017
USGS,1303500,5/10/17,1.3,A,5,10,17,05/10/2017
USGS,1303500,5/11/17,1.3,A,5,11,17,05/11/2017
USGS,1303500,5/12/17,1.28,A,5,12,17,05/12/2017
USGS,1303500,5/13/17,2,A,5,13,17,05/13/2017
USGS,1303500,5/14/17,3.79,A,5,14,17,05/14/2017
USGS,1303500,5/15/17,2.35,A,5,15,17,05/15/2017
USGS,1303500,5/16/17,1.8,A,5,16,17,05/16/2017
USGS,1303500,5/17/17,1.46,A,5,17,17,05/17/2017
USGS,1303500,5/18/17,1.31,A,5,18,17,05/18/2017
USGS,1303500,5/19/17,1.16,A,5,19,17,05/19/2017
USGS,1303500,5/20/17,1.18,A,5,20,17,05/20/2017
USGS,1303500,5/21/17,1.16,A,5,21,17,05/21/2017
USGS,1303500,5/22/17,1.37,A,5,22,17,05/22/2017
USGS,1303500,5/23/17,1.57,A,5,23,17,05/23/2017
USGS,1303500,5/24/17,1.43,A:e,5,24,17,05/24/2017
USGS,1303500,5/25/17,1.71,A:e,5,25,17,05/25/2017
USGS,1303500,5/26/17,2.44,A:e,5,26,17,05/26/2017
USGS,1303500,5/27/17,1.84,A:e,5,27,17,05/27/2017
USGS,1303500,5/28/17,1.43,A:e,5,28,17,05/28/2017
USGS,1303500,5/29/17,1.49,A:e,5,29,17,05/29/2017
USGS,1303500,5/30/17,1.39,A,5,30,17,05/30/2017
USGS,1303500,5/31/17,1.3,A,5,31,17,05/31/2017
USGS,1303500,6/1/17,1.3,A,6,1,17,06/01/2017
USGS,1303500,6/2/17,1.26,A,6,2,17,06/02/2017
USGS,1303500,6/3/17,1.16,A,6,3,17,06/03/2017
USGS,1303500,6/4/17,1.28,A,6,4,17,06/04/2017
USGS,1303500,6/5/17,1.25,A,6,5,17,06/05/2017
USGS,1303500,6/6/17,1.28,A,6,6,17,06/06/2017
USGS,1303500,6/7/17,1.3,A,6,7,17,06/07/2017
USGS,1303500,6/8/17,1.24,A,6,8,17,06/08/2017
USGS,1303500,6/9/17,1.16,A,6,9,17,06/09/2017
USGS,1303500,6/10/17,1.16,A,6,10,17,06/10/2017
USGS,1303500,6/11/17,1.17,A,6,11,17,06/11/2017
USGS,1303500,6/12/17,1.16,A,6,12,17,06/12/2017
USGS,1303500,6/13/17,1.16,A,6,13,17,06/13/2017
USGS,1303500,6/14/17,1.18,A,6,14,17,06/14/2017
USGS,1303500,6/15/17,1.23,A,6,15,17,06/15/2017
USGS,1303500,6/16/17,1.16,A,6,16,17,06/16/2017
USGS,1303500,6/17/17,1.19,A,6,17,17,06/17/2017
USGS,1303500,6/18/17,1.32,A,6,18,17,06/18/2017
USGS,1303500,6/19/17,1.74,A,6,19,17,06/19/2017
USGS,1303500,6/20/17,2.56,A,6,20,17,06/20/2017
USGS,1303500,6/21/17,1.98,A,6,21,17,06/21/2017
USGS,1303500,6/22/17,1.84,A:e,6,22,17,06/22/2017
USGS,1303500,6/23/17,1.77,A:e,6,23,17,06/23/2017
USGS,1303500,6/24/17,2.25,A:e,6,24,17,06/24/2017
USGS,1303500,6/25/17,2.73,A:e,6,25,17,06/25/2017
USGS,1303500,6/26/17,1.94,A,6,26,17,06/26/2017
USGS,1303500,6/27/17,1.71,A,6,27,17,06/27/2017
USGS,1303500,6/28/17,1.62,A,6,28,17,06/28/2017
USGS,1303500,6/29/17,1.6,A,6,29,17,06/29/2017
USGS,1303500,6/30/17,1.62,A,6,30,17,06/30/2017
USGS,1303500,7/1/17,1.62,A,7,1,17,07/01/2017
USGS,1303500,7/2/17,1.61,A,7,2,17,07/02/2017
USGS,1303500,7/3/17,1.62,A,7,3,17,07/03/2017
USGS,1303500,7/4/17,1.62,A,7,4,17,07/04/2017
USGS,1303500,7/5/17,1.62,A,7,5,17,07/05/2017
USGS,1303500,7/6/17,1.62,A,7,6,17,07/06/2017
USGS,1303500,7/7/17,1.65,A,7,7,17,07/07/2017
USGS,1303500,7/8/17,1.79,A,7,8,17,07/08/2017
USGS,1303500,7/9/17,1.79,A,7,9,17,07/09/2017
USGS,1303500,7/10/17,1.62,A,7,10,17,07/10/2017
USGS,1303500,7/11/17,1.48,A,7,11,17,07/11/2017
USGS,1303500,7/12/17,1.49,A,7,12,17,07/12/2017
USGS,1303500,7/13/17,1.5,A,7,13,17,07/13/2017
USGS,1303500,7/14/17,1.45,A,7,14,17,07/14/2017
USGS,1303500,7/15/17,1.45,A,7,15,17,07/15/2017
USGS,1303500,7/16/17,1.45,A,7,16,17,07/16/2017
USGS,1303500,7/17/17,1.39,A,7,17,17,07/17/2017
USGS,1303500,7/18/17,1.3,A,7,18,17,07/18/2017
USGS,1303500,7/19/17,1.3,A,7,19,17,07/19/2017
USGS,1303500,7/20/17,1.3,A,7,20,17,07/20/2017
USGS,1303500,7/21/17,1.3,A,7,21,17,07/21/2017
USGS,1303500,7/22/17,1.3,A,7,22,17,07/22/2017
USGS,1303500,7/23/17,1.3,A,7,23,17,07/23/2017
USGS,1303500,7/24/17,1.28,A:e,7,24,17,07/24/2017
USGS,1303500,7/25/17,1.3,A,7,25,17,07/25/2017
USGS,1303500,7/26/17,1.3,A,7,26,17,07/26/2017
USGS,1303500,7/27/17,1.3,A,7,27,17,07/27/2017
USGS,1303500,7/28/17,1.3,A,7,28,17,07/28/2017
USGS,1303500,7/29/17,1.3,A,7,29,17,07/29/2017
USGS,1303500,7/30/17,1.3,A,7,30,17,07/30/2017
USGS,1303500,7/31/17,1.3,A,7,31,17,07/31/2017
USGS,1303500,8/1/17,1.3,A,8,1,17,08/01/2017
USGS,1303500,8/2/17,1.3,A,8,2,17,08/02/2017
USGS,1303500,8/3/17,1.3,A,8,3,17,08/03/2017
USGS,1303500,8/4/17,1.3,A,8,4,17,08/04/2017
USGS,1303500,8/5/17,1.4,A,8,5,17,08/05/2017
USGS,1303500,8/6/17,1.45,A,8,6,17,08/06/2017
USGS,1303500,8/7/17,1.45,A,8,7,17,08/07/2017
USGS,1303500,8/8/17,1.45,A,8,8,17,08/08/2017
USGS,1303500,8/9/17,1.31,A,8,9,17,08/09/2017
USGS,1303500,8/10/17,1.32,A,8,10,17,08/10/2017
USGS,1303500,8/11/17,1.31,A,8,11,17,08/11/2017
USGS,1303500,8/12/17,1.32,A:e,8,12,17,08/12/2017
USGS,1303500,8/13/17,1.34,A,8,13,17,08/13/2017
