"BARCODE","GRID","DATE","PROJCODE","FIELDSTA","HABCLASS","RM","SUB","ZONE15","EUTM15","NUTM15","EMTCZONE","EUTMEMTC","NUTMEMTC","FLDZONE","EFIELD","NFIELD","PDOP","DEPTH","NOCONT","REPA","REPB","REPC","SUMCODE","GEAR","LAB","SUBSAMPL","SUBANDFL","SUBSTRAT","SHELLS","DETRITUS","FINEORG","SUBMERSE","FLOATING","EMERGENT","OPEN","MAYFLIES","FNC","CORBICUL","MIDGES","ZEBRA","DRAGON","STONE","CADDIS","FLIES","MUSSELS","WORMS","SHRIMP","SCUDS","SNAILS","COMMENTS","RCDCODE","ENT_OPTR","VRF_OPTR","BATCH"
"21000944","27","05/07/1999","M-","1","BWC","787.0","N","15","542379","4935458","15","542379","4935458","15","542379","4935458","1.0","0.9","","","","","1","P","N","","0","2","0","0","N","0","0","0","4","3","0","0","21","0","A","A","A","A","A","P","A","A","A","","955","214","170","9901"
"21000945","28","05/07/1999","M-","1","BWC","786.9","N","15","542579","4935408","15","542579","4935408","15","542579","4935408","1.0","1.0","","","","","1","P","N","","0","2","0","0","N","0","0","0","4","13","2","0","8","0","A","A","A","A","A","P","A","A","A","","955","214","170","9901"
"21000946","29","05/07/1999","M-","1","BWC","785.4","N","15","544729","4934208","15","544729","4934208","15","544729","4934208","1.3","0.3","","","","","1","P","N","","0","4","1","1","N","0","0","0","4","3","0","0","0","0","A","A","A","A","A","A","A","A","A","","955","214","170","9901"
"21000947","78","05/07/1999","M-","1","TDL","786.2","N","15","543829","4936308","15","543829","4936308","15","543829","4936308","1.0","1.2","","","","","1","P","N","","0","2","0","0","N","0","0","0","4","16","3","0","13","0","A","A","A","A","A","P","A","A","A","","955","214","170","9901"
"21000948","81","05/07/1999","M-","1","TDL","784.0","N","15","546829","4934308","15","546829","4934308","15","546829","4934308","1.0","2.1","","","","","1","P","N","","0","2","0","2","N","0","0","0","4","21","3","0","10","0","A","A","A","A","A","P","A","A","P","","955","214","170","9901"
"21000949","82","05/07/1999","M-","1","TDL","784.8","N","15","545829","4934108","15","545829","4934108","15","545829","4934108","1.8","0.8","","","","","1","P","N","","0","2","1","2","N","0","0","0","4","1","0","0","10","0","A","A","A","A","P","P","A","A","A","","955","214","170","9901"
"21000950","83","05/07/1999","M-","1","TDL","784.3","N","15","546429","4934108","15","546429","4934108","15","546429","4934108","1.1","1.4","","","","","1","P","N","","0","2","1","1","N","0","0","0","4","14","3","0","3","0","A","A","A","A","A","P","A","A","A","","955","214","170","9901"
"21000951","3","05/11/1999","M-","1","MCB","762.9","N","15","573729","4917258","15","573729","4917258","15","573729","4917258","1.0","2.9","","","","","1","P","N","","0","5","0","0","N","0","0","0","4","0","0","0","0","0","A","A","A","P","A","A","A","A","A","","955","214","170","9901"
"21000952","8","05/11/1999","M-","1","MCB","760.9","N","15","576179","4915708","15","576179","4915708","15","576179","4915708","1.2","2.6","","","","","1","P","N","","0","6","1","0","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","A","A","A","P","","955","214","170","9901"
"21000953","10","05/11/1999","M-","1","MCB","762.7","N","15","574079","4917258","15","574079","4917258","15","574079","4917258","1.0","2.9","","","","","1","P","N","","0","5","0","0","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","A","A","A","A","PEA SIZE GRAVEL PRESENT","955","214","170","9901"
"21000954","11","05/11/1999","M-","1","SC","758.4","N","15","579180","4913758","15","579180","4913758","15","579180","4913758","1.0","1.9","","","","","1","P","N","","0","5","1","0","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","A","A","A","A","","955","214","170","9901"
"21000955","13","05/11/1999","M-","1","SC","758.4","N","15","579230","4913708","15","579230","4913708","15","579230","4913708","1.0","0.6","","","","","1","P","N","","0","6","0","0","N","0","0","0","4","0","0","0","0","9","A","A","A","A","A","A","A","A","A","","955","214","170","9901"
"21000956","14","05/11/1999","M-","1","SC","756.6","N","15","583030","4913708","15","583030","4913708","15","583030","4913708","1.7","1.7","","","","","1","P","N","","0","3","1","2","Y","0","0","0","4","3","0","0","6","1","A","A","P","P","A","P","A","A","A","ZEBRA MUSSEL ATTACHED TO DETRITUS","955","214","170","9901"
"21000957","35","05/11/1999","M-","1","BWC","756.9","N","15","582130","4913608","15","582130","4913608","15","582130","4913608","1.4","0.6","1","","","","1","P","Y","","1","2","0","2","Y","0","0","0","4","0","1","0","1","0","A","A","A","P","P","P","A","A","P","FINGERNAIL CLAMS LOST FROM BOTTLE INTO SLUICE TRAY","955","214","170","9901"
"21000958","36","05/11/1999","M-","1","BWC","757.1","N","15","582280","4913608","15","582280","4913608","15","582280","4913608","1.0","1.9","","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","10","13","0","11","0","A","A","A","A","P","P","A","A","A","","955","214","170","9901"
"21000959","48","05/11/1999","M-","1","BWC","757.4","N","15","582230","4914958","15","582230","4914958","15","582230","4914958","1.4","1.4","","","","","1","P","N","","0","2","0","3","N","0","0","0","4","1","5","0","3","0","A","A","A","A","P","A","A","A","A","","955","214","170","9901"
"21000960","49","05/11/1999","M-","1","BWC","757.4","N","15","581830","4914908","15","581830","4914908","15","581830","4914908","1.1","1.2","","","","","1","P","N","","0","3","1","2","N","0","0","0","4","1","0","0","0","0","A","A","A","A","P","P","A","A","A","","955","214","170","9901"
"21000961","50","05/11/1999","M-","1","BWC","757.4","N","15","581780","4914858","15","581780","4914858","15","581780","4914858","1.1","1.2","","","","","1","P","N","","0","4","1","0","N","0","0","0","4","0","0","0","1","6","A","A","A","P","P","P","A","A","A","SOME CHIRONMIDS FOUND UNDER 1 CM","955","214","170","9901"
"21000962","52","05/11/1999","M-","1","BWC","757.5","N","15","580580","4912958","15","580580","4912958","15","580580","4912958","1.0","1.6","","","","","1","P","N","","0","3","1","3","Y","0","0","0","4","3","0","0","2","0","A","A","A","P","P","P","A","P","A","","955","214","170","9901"
"21000963","53","05/11/1999","M-","1","BWC","757.4","N","15","580980","4912958","15","580980","4912958","15","580980","4912958","1.0","2.1","","","","","1","P","N","","0","6","1","0","N","0","0","0","4","0","0","0","0","10","A","A","A","A","A","A","A","P","P","","955","214","170","9901"
"21000964","61","05/11/1999","M-","1","BWC","760.8","N","15","576279","4915608","15","576279","4915608","15","576279","4915608","1.0","0.5","","","","","1","P","N","","1","4","1","1","N","1","0","1","3","0","0","0","4","0","A","A","A","A","A","P","A","A","A","","955","214","170","9901"
"21000965","62","05/11/1999","M-","1","BWC","758.0","N","15","580630","4914158","15","580630","4914158","15","580630","4914158","1.3","0.5","1","","","","1","P","Y","","1","4","1","0","N","1","0","0","2","0","0","0","0","0","A","A","A","A","A","A","A","A","A","SAMPLE WAS TAKEN WITHIN .08 METERS OF SITE. THIS SITE COULD BE CLASSIFIED AS A S","955","214","170","9901"
"21000966","63","05/11/1999","M-","1","BWC","759.1","N","15","578454","4914061","15","578380","4914058","15","578454","4914061","2.5","0.3","","","","","1","P","N","","2","2","0","4","Y","2","0","3","2","1","0","0","0","0","A","A","A","A","A","P","A","A","P","Sample taken .05 meters from site (utm s) adjusted","955","214","170","9901"
"21000967","64","05/11/1999","M-","1","BWC","757.7","N","15","580980","4913958","15","580980","4913958","15","580980","4913958","1.4","0.3","","","","","1","P","N","","3","2","0","2","Y","4","1","1","3","0","0","0","0","0","A","A","A","P","A","P","A","A","P","","955","214","170","9901"
"21000968","74","05/11/1999","M-","1","BWC","757.7","N","15","580980","4914258","15","580980","4914258","15","580980","4914258","1.3","0.5","1","","","","1","P","Y","","1","2","0","2","Y","0","1","0","4","2","2","0","12","0","P","A","P","P","A","P","A","A","P","SEVERAL SMALL MIDGES UNDER 1 CM PRESENT","955","214","170","9901"
"21000969","356","05/11/1999","M-","1","BWC","757.6","N","15","580180","4912808","15","580180","4912808","15","580180","4912808","1.0","1.4","","","","","1","P","N","","0","3","1","2","Y","0","0","0","4","1","0","0","0","0","A","A","A","A","P","P","A","P","P","SAMPLE GRID 356 ALTERNATE FOR SAMPLE GRID 67","955","214","170","9901"
"21000970","502","05/11/1999","M-","1","BWC","757.3","N","15","579564","4911799","15","579564","4911799","15","579563","4911799","1.2","0.7","","","","","1","P","N","","1","2","1","3","Y","0","0","0","4","0","0","0","0","0","A","A","A","A","A","P","A","A","P","","955","214","170","9901"
"21000971","503","05/11/1999","M-","1","BWC","757.3","N","15","580026","4912148","15","580027","4912149","15","580026","4912148","1.9","0.8","","","","","1","P","N","","1","2","1","3","Y","0","0","0","4","2","0","0","1","0","A","A","A","A","A","P","A","P","P","","955","214","170","9901"
"21000972","38","05/12/1999","M-","1","BWC","759.6","N","15","579229","4917158","15","579229","4917158","15","579229","4917158","1.3","0.5","","","","","1","P","N","","1","2","0","4","N","1","2","3","3","8","0","0","1","0","A","A","A","A","A","P","A","A","A","VAL PRESENT","955","195","225","9901"
"21000973","39","05/12/1999","M-","1","BWC","759.0","N","15","580530","4917158","15","580530","4917158","15","580530","4917158","2.0","1.0","","","","","1","P","N","","1","2","0","3","N","0","1","0","4","2","0","0","2","0","A","A","A","A","A","P","A","A","A","","955","195","225","9901"
"21000974","40","05/12/1999","M-","1","BWC","759.0","N","15","580480","4916408","15","580480","4916408","15","580480","4916408","1.0","0.8","","","","","1","P","N","","0","3","1","1","N","0","0","0","4","1","0","0","1","0","A","A","A","A","P","P","A","A","A","","955","195","225","9901"
"21000975","41","05/12/1999","M-","1","BWC","759.0","N","15","580180","4916308","15","580180","4916308","15","580180","4916308","1.0","0.8","","","","","1","P","N","","1","3","1","1","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","P","A","A","A","VAL PRESENT","955","195","225","9901"
"21000976","42","05/12/1999","M-","1","BWC","759.0","N","15","581230","4916208","15","581230","4916208","15","581230","4916208","1.2","0.8","","","","","1","P","N","","0","3","1","1","N","0","0","0","4","0","0","0","0","0","A","A","A","A","P","A","A","A","P","","955","195","225","9901"
"21000977","43","05/12/1999","M-","1","BWC","758.6","N","15","581180","4915908","15","581180","4915908","15","581180","4915908","1.0","1.1","","","","","1","P","N","","0","3","0","2","N","0","0","0","4","5","4","0","1","0","A","A","A","A","P","P","A","A","P","","955","195","225","9901"
"21000978","44","05/12/1999","M-","1","BWC","757.5","N","15","581330","4915808","15","581330","4915808","15","581330","4915808","1.0","1.3","","","","","1","P","N","","0","2","1","1","N","0","0","0","4","17","4","0","0","0","A","A","A","A","A","P","A","A","A","","955","195","225","9901"
"21000979","45","05/12/1999","M-","1","BWC","758.0","N","15","581380","4915708","15","581380","4915708","15","581380","4915708","1.0","1.1","","","","","1","P","N","","0","3","1","1","N","0","0","0","4","0","1","0","0","0","A","A","A","A","P","P","A","A","P","","955","195","225","9901"
"21000980","46","05/12/1999","M-","1","BWC","758.0","N","15","580730","4915258","15","580730","4915258","15","580730","4915258","1.0","0.8","1","","","","1","P","Y","","0","4","0","1","N","0","0","1","4","0","0","0","0","0","A","A","A","A","P","P","A","A","A","","955","195","225","9901"
"21000981","47","05/12/1999","M-","1","BWC","758.0","N","15","580430","4915058","15","580430","4915058","15","580430","4915058","1.4","0.6","","","","","1","P","N","","0","4","0","2","N","0","0","1","4","0","0","0","0","0","P","A","A","A","P","P","A","A","A","","955","195","225","9901"
"21000982","51","05/12/1999","M-","1","BWC","757.6","N","15","581180","4914808","15","581180","4914808","15","581180","4914808","1.0","0.6","","","","","1","P","N","","0","4","0","0","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","P","A","A","A","","955","195","225","9901"
"21000983","60","05/12/1999","M-","1","BWC","760.0","N","15","578279","4916758","15","578279","4916758","15","578279","4916758","2.5","2.0","","","","","","P","N","","0","1","0","0","N","0","0","0","4","6","1","0","0","0","A","A","A","A","A","P","A","A","A","","955","195","225","9901"
"21000984","68","05/12/1999","M-","1","BWC","759.9","N","15","578379","4916508","15","578379","4916508","15","578379","4916508","3.4","1.0","","","","","1","P","N","","1","2","1","3","Y","1","1","2","2","3","3","0","13","0","A","A","A","P","P","P","A","A","P","","955","195","225","9901"
"21000985","69","05/12/1999","M-","1","BWC","759.5","N","15","579029","4916158","15","579029","4916158","15","579029","4916158","1.7","0.6","","","","","1","P","N","","0","3","0","3","N","0","0","2","3","0","1","0","12","0","A","A","A","A","P","A","A","P","P","","955","195","225","9901"
"21000986","70","05/12/1999","M-","1","BWC","759.0","N","15","579479","4915808","15","579479","4915808","15","579479","4915808","1.1","0.2","","","","","1","P","N","","1","5","0","0","N","1","0","1","4","0","4","0","10","0","A","A","A","A","P","A","A","A","A","","955","195","225","9901"
"21000987","71","05/12/1999","M-","1","BWC","758.8","N","15","580330","4915608","15","580330","4915608","15","580330","4915608","1.0","0.4","","","","","1","P","N","","0","5","1","1","N","0","1","0","4","0","1","0","1","0","A","A","A","A","A","A","A","A","A","","955","195","225","9901"
"21000988","72","05/12/1999","M-","1","BWC","759.8","N","15","578279","4915558","15","578279","4915558","15","578279","4915558","1.0","0.3","","","","","1","P","N","","0","2","0","2","Y","0","0","2","3","0","0","0","9","0","P","A","A","P","A","P","A","A","P","","955","195","225","9901"
"21000989","73","05/12/1999","M-","1","BWC","758.0","N","15","580530","4914658","15","580530","4914658","15","580530","4914658","1.1","0.3","","","","","1","P","N","","0","2","0","3","Y","0","3","0","4","0","0","0","5","0","A","A","A","A","A","P","A","A","A","","955","195","225","9901"
"21000990","88","05/13/1999","M-","1","TDL","767.5","N","15","567037","4921091","15","567029","4921108","15","567037","4921091","1.1","2.5","","","","","1","P","N","","0","5","1","0","N","0","0","0","4","0","0","0","0","92","A","A","A","A","P","A","A","A","P","","955","195","225","9901"
"21000991","89","05/13/1999","M-","1","TDL","766.8","N","15","567819","4920691","15","567829","4920708","15","567819","4920691","1.0","7.4","","","","","1","P","N","","0","2","0","0","N","0","0","0","4","2","3","0","31","0","A","A","A","A","A","A","A","A","A","","955","195","225","9901"
"21000992","90","05/13/1999","M-","1","TDL","766.5","N","15","568236","4920713","15","568229","4920708","15","568236","4920713","1.1","3.8","","","","","1","P","N","","0","5","3","0","N","0","0","0","4","0","0","0","0","0","A","A","A","A","P","A","A","A","P","","955","195","225","9901"
"21000993","103","05/13/1999","M-","1","TDL","774.0","N","15","558046","4924285","15","558029","4924308","15","558046","4924285","1.2","9.8","","","","","1","P","N","","0","2","0","0","N","0","0","0","4","2","7","0","6","0","A","A","A","A","A","P","A","A","A","","955","195","225","9901"
"21000994","104","05/13/1999","M-","1","TDL","772.6","N","15","560439","4923496","15","560429","4923508","15","560439","4923496","1.2","8.3","","","","","1","P","N","","0","2","0","0","N","0","0","0","4","1","13","0","15","0","A","A","A","A","A","P","A","A","A","FINGERNAILS UP TO 1.5 CM","955","195","225","9901"
"21000995","105","05/13/1999","M-","1","TDL","773.5","N","15","557832","4922891","15","557829","4922908","15","557832","4922891","1.1","8.4","","","","","1","P","N","","0","2","0","0","N","0","0","0","4","1","12","0","19","0","A","A","A","A","A","P","A","A","A","","955","195","225","9901"
"21000996","106","05/13/1999","M-","1","TDL","772.7","N","15","559030","4922296","15","559029","4922308","15","559030","4922296","1.3","10.2","","","","","1","P","N","","0","2","0","0","N","0","0","0","4","0","24","0","5","0","A","A","A","A","P","P","A","A","A","","955","195","225","9901"
